utterance_ID,text,emotion,speaker
10127,Gimme the bottle . Gimme the towel .,anger,Ross
10128,Ben !,fear,Joey
10129,"Oh , that is good . Maybe he will hear you and pull the cord .",anger,Chandler
10130,Stop the bus ! Wait ! Wait ! Wait !,fear,Joey
10131,Are you sure he did not break it because it really hurts ?,sadness,Monica
10132,"No , it is just a good bone bruise . And , right here is the puncture wound from your ring .",neutral,Doctor
10133,"Oh , I am sorry , I am really sorry .",sadness,Ross
10134,Sorry . Sorry ! Hey ! Hey ! I got my s back !,joy,Ross
10135,Which we can celebrate later .,neutral,Ross
10136,Celebrate . Celebrate ...,neutral,Ross
10137,You had no right to tell me you ever had feelings for me .,anger,Ross
10138,What ?,surprise,Rachel
10139,I was doing great with Julie before I found out about you .,anger,Ross
10140,"Hey , I was doing great before I found out about you . You think it is easy for me to see you with Julie ?",anger,Rachel
10141,"The point is I ... I do not need this right now , Okay . It , it is too late , I am with somebody else , I am happy . This ship has sailed .",anger,Ross
10142,"Yeah , what are you saying , you just sort of put away feelings or whatever the hell it was you felt for me ?",anger,Rachel
10143,"Hey , I have been doing it since the ninth grade , I have gotten pretty damn good at it .",anger,Ross
10144,"Alright , fine , you go ahead and you do that , alright Ross .",anger,Rachel
10145,Fine .,anger,Ross
10146,Cause I do not need your stupid ship .,anger,Rachel
10147,Good .,anger,Ross
10148,Good .,anger,Rachel
10149,Nooo Way ! The most romantic song ever is The Way We Were .,neutral,Rachel
10150,"See , I ... I think that one that Elton John wrote for , um , that guy on Who The Boss .",neutral,Phoebe
10151,"What song was that , Pheebs ?",neutral,Rachel
10152,Hi Monica !,joy,Phoebe
10153,Hey Mon !,joy,Ross
10154,Hey Mon !,joy,Rachel
10155,"Oh my God , has she slept at all ?",surprise,Phoebe
10156,Nope .,neutral,Ross
10157,"No , it is been three nights in a row .",neutral,Rachel
10158,"Yeah , she finally stopped crying yesterday , but then she found one of Richard cigar butts out on the terrace , so .",neutral,Ross
10159,"Oh , okay that explains it .",neutral,Phoebe
10160,"I got a call at two in the morning , but all I could hear was , like , this high squeaky sound , so I thought okay its like a mouse or a opossum .",neutral,Phoebe
10161,But then I realized where would a mouse or a opossum get the money to make the phone call .,neutral,Phoebe
10162,I know !,joy,Chandler
10163,"Yes ! Wow , well , that ... that was easy . Okay , you ... you go .",surprise,Ross
10164,Okay .,neutral,Chandler
10165,Okay .,neutral,Ross
10166,"Okay , you know , you know when your in bed , with a woman .",neutral,Chandler
10167,Hmph .,neutral,Ross
10168,"And , ah , you know , your fooling around with her .",neutral,Chandler
10169,"And you get all these like , mental images in your brain , you know , like Elle MacPherson , or that girl at the Xerox place ...",neutral,Chandler
10170,"With the belly ... button ring ? Oh , muhawa !",joy,Ross
10171,"I know , And then all of the sudden your Mom pops into your head .",anger,Chandler
10172,"And your like Mom , get outta here !",anger,Chandler
10173,"You know , but of course , like , after that you can not possibly think of anything else , and you can not , you know , stop what your doing . So it is kinda like , you are ...",disgust,Chandler
10174,You know ... You know ... You do not know !,surprise,Chandler
10175,"Your Mom ? You are telling me , you are telling me about your Mom ? What is the matter with you ?",disgust,Ross
10176,You said ...,anger,Chandler
10177,I said share not scare !,anger,Ross
10178,Hi . Where is everybody ?,sadness,Ross
10179,"Oh , it is already closed , Chris gave me the keys to lock up ... what is wrong ?",sadness,Phoebe
10180,"My marriage , I think my marriage is um , is kinda over .",sadness,Ross
10181,Oh no ! Why ?,surprise,Phoebe
10182,"Cause Carol a lesbian . And , and I am not one . And apparently it is not a mix and match situation .",sadness,Ross
10183,"Oh my God ! I do not believe it ! Oh , you poor bunny .",surprise,Phoebe
10184,I am an idiot .,sadness,Ross
10185,"I mean shoulda seen it , I mean Carol and I would be out and she would , she would see some beautiful woman , and , and she would be Ross you know look at her , and I would think , God , my wife is cool !",sadness,Ross
10186,"Aw ! Hey , do you think that Susan person is her lover ?",surprise,Phoebe
10187,"Well , now I do ! !",surprise,Ross
10188,I am sorry .,sadness,Phoebe
10189,Seven years .,sadness,Ross
10190,"I mean we have been together seven years , she is the only woman who ever loved me , and the only woman I have ... I have ever ...",sadness,Ross
10191,"Aw , God Ross . Oh .",sadness,Phoebe
10192,I promise .,neutral,Rachel
10193,"Although , do not feel like you can not visit .",neutral,Phoebe
10194,"Hey , is , is , is Chandler here ?",neutral,Joey
10195,"No , no he is not .",neutral,Ross
10196,"You guys , Joey just saw Janice kissing her ex ... husband .",surprise,Monica
10197,"What ? So what are you going to do ? I mean how , how are you going to tell Chandler ?",surprise,Ross
10198,"Well , I was thinking about that and I , I think the best way would be , to not .",neutral,Joey
10199,"Joey , you can not keep this to yourself , if you know about this , you have to tell him .",sadness,Rachel
10200,"It will kill him . I mean it will , it will just kill him .",fear,Joey
10201,"Well , you could wait til I go to the dentist , maybe",neutral,Phoebe
10202,Where are we gonna find a tiny little hat ?,neutral,Monica
10203,"Oh , oh , oh , I will get Rainy Day Bear ! !",joy,Rachel
10204,"Because he will know what to do ? Oh my God , you are a genius !",joy,Monica
10205,"Oh God , oh God , it is sowed on though .",fear,Rachel
10206,Give it . Give it .,neutral,Monica
10207,Okay .,neutral,Rachel
10208,Oh ! !,surprise,Monica and Rachel
10209,"Oh , it is just like a bloodbath in here today .",sadness,Rachel
10210,We should defiantly play football more often . Maybe there is a like league we could join or something .,neutral,Rachel
10211,I will do it .,neutral,Cookie
10212,"No , you will not !",surprise,Joey
10213,"Look he knows he did a terrible thing and I believe him , he is sorry .",sadness,Joey
10214,"But , you have got one more apology to make , all right , you have got to apologize to Mary ... Angela .",neutral,Joey
10215,"Okay , absolutely !",joy,Chandler
10216,All right .,neutral,Joey
10217,You have got it .,neutral,Chandler
10218,"Cookie , now you can punch him !",anger,Joey
10219,What ? !,surprise,Chandler
10220,"Oh , hi . It is Mark .",neutral,Mark
10221,"All right , I just got changed in thirty seconds so you can be alone with him . You would better go for it .",neutral,Jeannine
10222,"Please , I am not going for anything .",disgust,Monica
10223,"Well , if you do not , I will .",anger,Jeannine
10224,Would you please go ?,joy,Monica
10225,"Here we go . Okay , brace yourselves .",neutral,Chandler
10226,What ?,neutral,Monica
10227,Okay .,neutral,Monica
10228,Ow !,surprise,Monica
10229,Are not you gonna go ?,neutral,Phoebe
10230,No . Thank you .,neutral,Rachel
10231,"No , Rachel never pees in public restrooms .",neutral,Monica
10232,"Well , they never have any paper in there you know . So my rule is no tissue , no tuschy . Well , if everybody going .",neutral,Rachel
10233,"No , you know what do not close it cause the ... keys ... are in there .",neutral,Phoebe
10234,"Oh , no ... no ... no ... no ... no ... no ! !",fear,Chandler
10235,What going on ?,neutral,Joey
10236,My lighter in there !,anger,Chandler
10237,"Hey , what are you doing here ?",neutral,Carol
10238,"Well , oh just ah , I was just wondering , when you and I split up , did you get the tape that was half the last episode of",neutral,Ross
10239,"Ah yeah , but now it is Susan and me in Mexico and the hostages coming home .",neutral,Carol
10240,Where is Ben ?,neutral,Ross
10241,He is sleeping .,neutral,Carol
10242,"Ahh . Ooh , is this a ah , is this a bad time ?",surprise,Ross
10243,"Umm , yeah , actually , Susan gonna be home any minute , it is kinda an anniversary .",joy,Carol
10244,"Oh ! I thought you guys got married in uh , January ?",surprise,Ross
10245,It is not that kind of anniversary .,neutral,Carol
10246,Ah ! Oh .,surprise,Ross
10247,Sooo ! ! Anyway ...,neutral,Carol
10248,"Look at it ! Ohhh ! Wallpaper a little faded , that is okay . Carpet a little loose . Hardwood floors ! !",joy,Monica
10249,Hey !,joy,Phoebe
10250,Hello .,neutral,Chandler
10251,Oh ! Ooh ! Oh Monica ! It is so beautiful .,joy,Phoebe
10252,I know ! ! !,joy,Monica
10253,"So , I am here , ready to play .",joy,Phoebe
10254,Okay .,neutral,Monica
10255,"I brought a bunch of stuff for the house , so check it out . Ha ... ha .",joy,Phoebe
10256,What this ?,surprise,Monica
10257,"That is a dog , every house should have a dog .",joy,Phoebe
10258,Not one that can pee on the roof .,neutral,Monica
10259,"Well , maybe it is so big because the house was built on radioactive waste .",neutral,Phoebe
10260,And is this in case the house sneezes ?,surprise,Chandler
10261,"No , no , that is the ghost for the attic .",neutral,Phoebe
10262,I do not want a ghost .,fear,Monica
10263,"Well , nobody wants a ghost . But you have got one , because the house is sitting on an ancient Indian burial ground .",neutral,Phoebe
10264,"Wait a minute , the house was built on radioactive waste , and an ancient Indian burial ground ? That would never happen .",surprise,Ross
10265,"Okay , obviously you do not know much about the U . S . government .",neutral,Phoebe
10266,Hey !,surprise,Rachel
10267,Hello .,neutral,All
10268,I need to talk to you !,joy,Rachel
10269,"Sure , what up ?",neutral,Ross
10270,"Hey , guys , guys , did you see my new , china cabinet ? !",joy,Monica
10271,Uh ... huh .,neutral,Ross and Rachel
10272,"Watch , watch .",joy,Phoebe
10273,Ooohhhh ! !,surprise,Ross and Rachel
10274,"And , and !",joy,Phoebe
10275,Ahhhh ! !,surprise,Ross and Rachel
10276,"Hey , my Father house does that !",surprise,Chandler
10277,"O ... o ... o ... okay , how did it go ? Tell me everything .",joy,Rachel
10278,"Well , the movie was great , dinner was great , and there is nothing like a cool , crisp New York evening .",neutral,Chandler
10279,Hey !,joy,Monica
10280,Hey !,joy,Phoebe
10281,"Hey , guess what I am doing tonight .",joy,Monica
10282,What ?,surprise,Phoebe
10283,I am checking out the restaurant with Pete .,joy,Monica
10284,"Ohh , Monica , I am so excited for you .",joy,Phoebe
10285,Easy . Easy . You have to go to the hospital . Okay ?,fear,Ross
10286,"Okay , I do .",neutral,Rachel
10287,Okay .,neutral,Ross
10288,I really do .,neutral,Rachel
10289,"Okay , I am gonna get your coat and then I will ... I will put you in a cab .",neutral,Ross
10290,"Okay . Oh wait , wait ... wait , you are not gonna come with me ?",sadness,Rachel
10291,Of course I am . I just have to make a call .,neutral,Ross
10292,Okay .,neutral,Rachel
10293,Okay ?,neutral,Ross
10294,Thank you . Oww ! ! ! ! God !,surprise,Rachel
10295,"What ? ! I wh ... , what wrong ?",fear,Ross
10296,"I am sorry , I just can not go to the hospital lookin like this .",disgust,Rachel
10297,"Joey , onstage !",anger,Stage Manager
10298,Well can you at least stay to the end of the play ?,sadness,Joey
10299,"I mean , I will go to the airport with you , I ... I wanna say good bye .",sadness,Joey
10300,Where are you Vic ?,neutral,Lauren
10301,Flight in an hour . I ... I gotta go .,sadness,Kate
10302,Vic ! Vic !,anger,Lauren
10303,In a minute ! !,anger,Joey
10304,So this is it ? Victor ?,sadness,Lauren
10305,"Yeah , I guess it is .",sadness,Joey
10306,"Listen , I ah , I gotta say good bye , and ... and I gotta say it quick cause this is killing me .",sadness,Joey
10307,"One thing you gotta know , is that I will never forget you .",sadness,Joey
10308,"But , you have got things you have to do now , and so do I .",sadness,Joey
10309,"And so ... I am gonna get on this spaceship , and I am gonna go to Blargon 7 in search of alternative fuels .",neutral,Joey
10310,"But when I return , 200 years from now , you will be long gone .",sadness,Joey
10311,But I will not have aged at all .,sadness,Joey
10312,"So you tell your great ... great ... granddaughter to look me up , because Adrienne , baby , I am gonna want to meet her .",sadness,Joey
10313,"So long , Vic !",sadness,Lauren
10314,"Pete Becker is circling the ring now . It looks like , he is just trying to feel him out . Oh , Bruiser is charging !",neutral,TV Announcer
10315,"Run ! Run you crazy , rich freak !",fear,Chandler
10316,"Oh , I can not watch this .",fear,Rachel
10317,"Check it out , he is winning ! Pete winning !",surprise,Joey
10318,Really ? !,surprise,Monica
10319,No ... o ... o ! !,joy,Joey
10320,"Uh ... oh , Bruiser has Becker on the canvas and is going for his favourite area .",fear,TV Announcer
10321,Oh ! Oh !,disgust,All
10322,"Wait , if that is his favourite area , why is he being so mean to it ?",sadness,Phoebe
10323,"Well , this is ironic .",sadness,Ross
10324,"Of your last two boyfriends , Richard did not want to have kids , and from the looks of it , now Pete can not .",neutral,Ross
10325,"So , you still do not think I am boyfriend material ?",surprise,Chandler
10326,Huh ?,neutral,Monica
10327,I saw you checking me out during the game last night .,neutral,Chandler
10328,"I , umm , shut up !",anger,Phoebe
10329,""" Good ... bye Phoebe and Ursula . I will miss you . P . S . Your Mom lives in Montauk . "" You just wrote this !",surprise,Phoebe
10330,"Well , it is pretty much the gist . Well , except for the poem . You read the poem , right ?",neutral,Ursula
10331,Noooo ! !,surprise,Phoebe
10332,"All right , hang on !",neutral,Ursula
10333,"Dude , you do not have to brag ! We got nothing here ! !",anger,Joey
10334,"Or ! Or , we could go to the bank , close our accounts and cut them off at the source .",joy,Ross
10335,You are a genius !,joy,Chandler
10336,"Aww , man , now we will not be bank buddies !",sadness,Joey
10337,"Now , there is two reasons .",neutral,Chandler
10338,Hey .,neutral,Phoebe
10339,Hey !,joy,All
10340,"Ohh , you guys , remember that cute client I told you about ? I bit him .",neutral,Phoebe
10341,Where ? !,surprise,Rachel
10342,On the touchy .,neutral,Phoebe
10343,And that’s not against your oath ? !,disgust,Ross
10344,"No , I know !",anger,Phoebe
10345,"I ... I am sorry , but the moment I touch him , I just wanna throw out my old oath and take a new , dirty one .",anger,Phoebe
10346,"Well , next time your massaging him , you should try and distract yourself .",neutral,Monica
10347,Yeah ! Yeah ! Yeah ! Like ... like when I am doing something exciting and I do not wanna get too excited,joy,Joey
10348,"Thank you , Joey .",neutral,Chandler
10349,"No ... no , thank you .",neutral,Joey
10350,"Oh my God , he is lost it . He is totally lost it .",sadness,Phoebe
10351,What ?,surprise,Monica
10352,And that is I am so glad ... there is no problem .,joy,Rachel
10353,"That is fine , actually I am on the hiring committee , so there will be at least one friendly face .",neutral,Joanna
10354,Ohh ! That is great !,joy,Rachel
10355,"You know , Junior Miss is where I started . Oh , I had to sleep with the ugliest guy to get that job .",disgust,Joanna
10356,Really ? !,surprise,Rachel
10357,No ... ho ... ho !,joy,Joanna
10358,Yeah .,disgust,Joanna
10359,"I mean , no ... no ... no ... no ... no , do not you worry , I am sure with your qualifications you will not need to sleep with some guy to get that job .",joy,Joanna
10360,"Although , I might need some convincing .",neutral,Joanna
10361,"Well , I , umm",fear,Rachel
10362,"Kidding ! God , I feel wild today !",joy,Joanna
10363,"So uh , man , are you gonna go see the play with me tonight ?",neutral,Chandler
10364,"You know what , I do not know how comfortable I am going to see how hot the sex is between some guy and your girlfriend .",disgust,Ross
10365,"Yeah , I know but",neutral,Chandler
10366,"Oh no ... no ... no , I am there .",neutral,Ross
10367,Hey !,joy,Monica
10368,Hey Mon ! Want some pancakes ?,joy,Joey
10369,You made pancakes ?,surprise,Monica
10370,Yep ! Grab a plate .,joy,Joey
10371,"No ... no , stay right there . Getting closer .",joy,Joey
10372,"Okay , okay , but do not worry , because we also have cereals , muffins , waffles ,",neutral,Chandler
10373,"Listen also we are uh , we are watching the game here Saturday night , if people want to come over .",neutral,Joey
10374,Oh yeah !,joy,Ross
10375,"Ohh , here you are . I was looking for you before . Joshua gone so you and Emily are free to go .",neutral,Rachel
10376,That is okay .,sadness,Ross
10377,"She is still in there enjoying her fake party and uh , it is too late to do any of the things I had planned , so",sadness,Ross
10378,Ah ! Ah ! I forgot my jacket !,surprise,Ross
10379,You tell them to wait !,fear,Ross
10380,Okay . Wait ! Wait !,neutral,Rachel
10381,Emily .,neutral,Ross
10382,Oh no ... no ... no ! Oh ... no ! No ! No ! Emily !,anger,Ross
10383,Ross ! Get a shot of this .,neutral,Joey
10384,"Oh , okay , I am having another one !",surprise,Phoebe
10385,"This one does not hurt either ... Ooh , yes it does !",surprise,Phoebe
10386,Ow !,surprise,Phoebe
10387,Ow !,surprise,Phoebe
10388,Ow !,surprise,Phoebe
10389,Ow !,surprise,Phoebe
10390,Ooh !,surprise,Phoebe
10391,"Oh , I was kinda hoping that was it .",sadness,Phoebe
10392,"Hey , where are Monica and Rachel anyway ?",neutral,Ross
10393,"Yeah , I love you . Okay , bye ! Hi !",joy,Frank
10394,Hi !,joy,Rachel
10395,"That was Alice mom , she said she left five hours ago . She should be here by now !",fear,Frank
10396,"Oh , honey , do not worry . She is gonna make it on time .",neutral,Rachel
10397,Yeah .,neutral,Frank
10398,Okay . You ready to push again ?,neutral,Dr. Harad
10399,I already had a baby . Leave me alone .,anger,Phoebe
10400,"Okay , okay , come on , you can do it . You can do it !",joy,Frank
10401,Yeah ! !,joy,Frank
10402,Little Leslie is here !,joy,Frank
10403,We got another one !,joy,Frank
10404,"Oh my God , I can not believe I have two ... two children .",surprise,Frank
10405,How scary is that ?,surprise,Frank
10406,"Come on little Chandler , it is time to be born . Come on little Chandler ! Come on !",joy,Frank
10407,"All right , he is coming . He is coming !",joy,Dr. Harad
10408,"Hey , where is his thing ?",surprise,Frank
10409,Chandler a girl !,surprise,Frank
10410,"Oh God , kindergarten flashback .",surprise,Chandler
10411,They musta read the sonogram wrong .,surprise,Frank
10412,"Cause they , cause they thought it was a boy , but Chandler a girl !",surprise,Frank
10413,Chandler a girl !,surprise,Frank
10414,"Okay , keep saying it !",joy,Chandler
10415,Am I too late ? !,sadness,Alice
10416,"No ... no ah , everything okay . Everybody healthy there is 30 fingers and 30 toes .",joy,Frank
10417,We have our babies ?,surprise,Alice
10418,Yeah .,joy,Frank
10419,"Oh , we have our babies .",joy,Alice
10420,"In this life , Phoebe .",neutral,Ross
10421,"Oh , this life ! Oh okay no , Chandler is worse .",sadness,Phoebe
10422,"Man , it must be so cool remembering stuff like that ! I do not have any past life memories .",sadness,Joey
10423,Of course you do not sweetie . You are brand new .,neutral,Phoebe
10424,I know Monica worst Thanksgiving .,neutral,Rachel
10425,"Oh , let not tell this story .",sadness,Monica
10426,"Oh , come on !",sadness,All
10427,"Oh no , I know ! I know ! It is the one where Joey got Monica turkey stuck on his head !",joy,Phoebe
10428,What ? ! Joey got a turkey stuck on his head ? !,surprise,Rachel
10429,"Hey , it is not like it sounds .",neutral,Joey
10430,It is exactly like it sounds .,neutral,Chandler
10431,"Oh ... oh , I am a duck ! I go , "" Quack , quack ! "" I am happy all the time !",disgust,Chandler
10432,Nice try .,neutral,Chandler
10433,"Wait , wait , wait !",joy,Monica
10434,"Look , Monica ...",neutral,Chandler
10435,Look !,surprise,Monica
10436,This is not going to work .,anger,Chandler
10437,I bet this will work !,joy,Monica
10438,You are so great ! I love you !,joy,Chandler
10439,What ?,surprise,Monica
10440,"Nothing ! I said , I said "" You are so great "" and then I just , I just stopped talking !",fear,Chandler
10441,You said you loved me ! I can not believe this !,surprise,Monica
10442,No I did not !,fear,Chandler
10443,"Yes , you did !",joy,Monica
10444,No I did not !,fear,Chandler
10445,You love me !,joy,Monica
10446,No I do not ! Stop it ! Stop it ! Stop it ! Stop it !,anger,Chandler
10447,I guess I set up the video camera to try and entice Joey .,neutral,Monica
10448,But sadly I could not be enticed .,neutral,Joey
10449,Unbelievable ! I mean you really kept Joey underwear ? ! Why ? Why would you do that ? !,disgust,Ross
10450,I am Monica . I am disgusting . I stalk guys and keep their underpants .,sadness,Monica
10451,"Well , I think we have all learned something about who disgusting and who not .",anger,Joey
10452,Eh ?,neutral,Joey
10453,"All right , now , I am going to get back to my bucket .",anger,Joey
10454,"I am only eating the skin , so the chicken up for grabs .",neutral,Joey
10455,"And shame on you ! You should know better , Joey needs to work . Now come on !",anger,Ross
10456,Hey !,joy,Joey
10457,No ! Ah ... ah ... ah ... ah ... ah ! You can have this back when the five pages are done ! Ahh !,anger,Ross
10458,"Okay , it is a typical New York City apartment . Two girls are just hanging out .",neutral,Joey
10459,"Hi , how are you doing Kelly ?",joy,Monica
10460,"I am doing just fine ! God , Tiffany , you smell so great !",joy,Rachel
10461,It is my new perfume . Why do not you come closer where you can really appreciate it ?,neutral,Monica
10462,"Oh , you know Joey , you are sick !",disgust,Rachel
10463,This is disgusting !,disgust,Monica
10464,I am not reading this !,disgust,Rachel
10465,What ? ! Wait ... wait ... wait ! The handsome man was about to enter ! !,surprise,Joey
10466,"Tiger ! Dragon ! Iceberg ! ! Joseph , did you even study at all last night ?",anger,Phoebe
10467,"Yes ! Yes , I did .",anger,Joey
10468,Then do Iceberg !,anger,Phoebe
10469,G ... sharp .,neutral,Joey
10470,G ... sharp ? Have you been studying the real names of the chords ?,surprise,Phoebe
10471,What ? ! I did not touch a guitar !,surprise,Joey
10472,"No , but you are questioning my method !",anger,Phoebe
10473,"No , I am not questioning it , I am saying it is stupid ! What ? !",anger,Joey
10474,Thank you .,neutral,Monica
10475,You know none of my other student thought I was stupid .,anger,Phoebe
10476,"Your other student , was you !",anger,Joey
10477,"Yeah , well , you know maybe you just need to try a little harder !",anger,Phoebe
10478,"Look , maybe I need to try a real teacher !",anger,Joey
10479,Right here !,anger,Joey
10480,Here !,anger,Joey
10481,"Andy Cooper , he teaches guitar and look ooh , there is a nice picture of him with a little kid and the kid got a guitar ! ! ! ! ! !",anger,Joey
10482,"Fine ! You go learn from your qualified instructor ! But do not come crying to me when everyone sick and tired of hearing you play Bad , Bad Leroy Brown ! !",anger,Phoebe
10483,""" Baddest man in the whole damn town . """,neutral,Rachel
10484,"Oh , fine ! Take his side !",anger,Phoebe
10485,"Oh , did you catch him ? !",surprise,Monica
10486,Wh ... what did he say ? !,surprise,Ross
10487,"He said , "" Nice to meet you Glenda . "" Well , obviously I could not give him my real name ?",neutral,Phoebe
10488,Why ? ! Why not ? !,surprise,Rachel
10489,"Come on , you saw the way he ran out of here !",anger,Phoebe
10490,What do you think ? He is gonna stick around and talk to the daughter he abandoned !,surprise,Phoebe
10491,What did you say to him ?,neutral,Joey
10492,"Well , I said , I told him you know , that I was the executor person of Francis will and that I needed to talk to him so I am gonna meet him at the coffee house later .",neutral,Phoebe
10493,I know . You are the guy who would not chip in for the handyman .,neutral,The Hot Girl
10494,Nevermind !,sadness,Ross
10495,"No , I ... I actually thought it was unfair the way everyone reacted . I mean you had just moved in .",sadness,The Hot Girl
10496,Jen .,neutral,The Hot Girl
10497,"Jen , I know this may sound a little ... But uh , would you maybe wanna grab a cup of coffee sometime , or",neutral,Ross
10498,Sure ! That would be nice .,joy,Jen
10499,Umm ?,neutral,Ross
10500,Oh ! My number is on there . Give me a call .,joy,Jen
10501,I will give you a call .,joy,Ross
10502,I will see you later .,joy,Jen
10503,Okay !,joy,Ross
10504,I forgot my paper .,neutral,Jen
10505,I guess so .,neutral,Phoebe
10506,Here you go . Thank you !,neutral,Rachel
10507,"Wait , Rach ! Where is the other one ?",neutral,Phoebe
10508,"Oh what , you ... you want both of them ?",surprise,Rachel
10509,"Rachel Karen Green , where is the other earring ? !",anger,Phoebe
10510,"Okay , okay , okay , look , just do not freak out , but I kinda lost it .",fear,Rachel
10511,"I know it is in the apartment , but I definitely lost it .",neutral,Rachel
10512,"Well , what am I going to tell Monica ? She wants to wear them tonight !",anger,Phoebe
10513,Tell her to wear her own earrings .,anger,Rachel
10514,These are her earrings .,neutral,Phoebe
10515,Nooo ! Nooooo ! You lent me Monica earrings ? ! I am not allowed to borrow her stuff !,fear,Rachel
10516,Why not ?,surprise,Phoebe
10517,Because I lose her stuff !,anger,Rachel
10518,"Okay , you guys free tonight ?",neutral,Gary
10519,Yeah ! !,joy,Ross
10520,Tonight ? You ... you did not say it was going to be at nighttime .,fear,Chandler
10521,So where are we going next ?,neutral,Ross
10522,This witness will not return my calls so we are gonna see if we can surprise him coming home .,neutral,Gary
10523,"Sur ... surprise him ? We are not , we are not gonna make anybody mad are we ?",fear,Chandler
10524,"Come on man ! Listen so uh , are you gonna squeeze the perps shoes a little bit before he lawyers up ?",joy,Joey
10525,It is a witness not a perp . And no one talks like that !,disgust,Gary
10526,"Yeah , no one talks like that !",disgust,Ross
10527,Oh what ? Like your Mr . Cop !,anger,Joey
10528,"Hey , I am more cop than you two !",anger,Ross
10529,How do you figure that ?,neutral,Chandler
10530,"Hello ! I am in the front seat , okay ? I am Gary partner !",joy,Ross
10531,"Yes , if the foxhole was lined with sandwiches .",neutral,Chandler
10532,"Yeah , hero sandwiches .",neutral,Joey
10533,Well you all know that I am a pacifist so I am not interested in war in any way .,neutral,Phoebe
10534,"When the revolution comes , I will have to destroy you all .",neutral,Phoebe
10535,Not you Joey .,neutral,Phoebe
10536,"Rachel , it is going to happen . Chandler is gonna move in here .",sadness,Monica
10537,But I,neutral,Rachel
10538,"No ... no , wait !",neutral,Monica
10539,"Just let me finish , okay ?",neutral,Monica
10540,"This is not something that we just , we just impulsively decided in ... in Vegas , this is something we both really want .",neutral,Monica
10541,And it is going to happen .,neutral,Monica
10542,It is ? Really ?,surprise,Rachel
10543,"Yeah , sweetie .",neutral,Monica
10544,"I mean we are not , we are not gonna live together anymore ?",sadness,Rachel
10545,No .,sadness,Monica
10546,What ? Oh my God ! I am gonna miss you so much !,sadness,Rachel
10547,I am gonna miss you !,sadness,Monica
10548,I mean it is the end of an era !,sadness,Rachel
10549,I know !,joy,Monica
10550,"Hey , what up ?",neutral,Joey
10551,"Nothing , Monica and I had a stupid fight .",sadness,Chandler
10552,"But you are still moving in together , right ? Because my ad came out today .",neutral,Joey
10553,""" Wanted . Female roommate , non ... smoker , non ... ugly . "" Nice !",joy,Chandler
10554,Yeah ?,neutral,Joey
10555,"I just figured you know , after living with you it would be an interesting change of pace to have a female roommate , you know ?",neutral,Joey
10556,"Someone I can learn from , someone ... someone who different than me .",neutral,Joey
10557,And what more different than me . A guy who not 19 than say a girl who is 19 ?,neutral,Joey
10558,"Hey Estelle , listen",neutral,Joey
10559,Well ! Well ! Well ! Joey Tribbiani ! So you came back huh ? They,surprise,Estelle
10560,What are you talkin about ? I never left you ! You have always been my agent !,surprise,Joey
10561,Really ? !,surprise,Estelle
10562,Yeah !,neutral,Joey
10563,"Oh well , no harm , no foul .",neutral,Estelle
10564,Why is not that valet back with my Porsche ?,surprise,Joey
10565,Maybe because you have got the keys ?,disgust,Passerby
10566,This is totally your fault !,anger,Rachel
10567,My fault ? ! You threatened the judge !,anger,Ross
10568,"Well , you ripped the paper out of the court reporter machine ! !",anger,Rachel
10569,Hey . Call me when you get there . Okay ?,neutral,Monica
10570,Okay .,neutral,Rachel
10571,"You guys ! It was bananas , cream , and beef ! I ... I just cannot believe that you ate that so that I would not feel bad !",surprise,Rachel
10572,"Well actually , I ... I did not eat mine . It is still in the bathroom .",joy,Monica
10573,"No it is not , I ate that .",neutral,Joey
10574,Well we left ours in Monica bedroom .,neutral,Mrs. Geller
10575,"Nope , got it and I got yours too .",joy,Joey
10576,"Really ? In the moment , I really wanted to kiss you too . In the moment .",joy,Joey
10577,"In the moment , yeah .",neutral,Janine
10578,But only in the moment . So do you wanna kiss again ?,joy,Joey
10579,"Sure , New Year Eve is only two weeks away . Can you wait ?",neutral,Janine
10580,No .,neutral,Joey
10581,Me neither .,neutral,Janine
10582,"3 , 2 ,",neutral,Joey
10583,"Joey , you do not have to count down every time we kiss .",neutral,Janine
10584,"Uh , yeah , okay . Except I sorta felt like I needed a couple of seconds to get ready .",joy,Joey
10585,"Ohh , okay , they gave you the old time pricing .",neutral,Phoebe
10586,Yeah .,neutral,Rachel
10587,"Well , what period is it from ?",neutral,Phoebe
10588,"Uh , it is from yore . Like the days of yore . You know ?",neutral,Rachel
10589,"Yes , yes I do .",neutral,Phoebe
10590,"God , oh it is just perfect !",joy,Phoebe
10591,I bet it has a great story behind it too .,joy,Phoebe
10592,Did they tell you anything ?,neutral,Phoebe
10593,"Yes ! That I know , this is from White Plains .",joy,Rachel
10594,"White Plains . Oh , it sounds like such a magical place .",joy,Phoebe
10595,Aww !,surprise,All
10596,"Hey Pheebs , could you please not put your feet up on my new ... old sheet ?",disgust,Ross
10597,Oh sure ! Noo !,surprise,Phoebe
10598,Ohh ! !,surprise,Rachel
10599,My apothecary table ! ! !,surprise,Ross
10600,What ? !,surprise,Phoebe
10601,Noooooo ! !,fear,Rachel
10602,"Ross , where did you get this ? !",surprise,Phoebe
10603,"Oh my God , Phoebe , Pottery Barn has ripped off the design of our antique !",anger,Rachel
